"fit","x","Estimate","Q2.5","Q97.5"
"ogl(plate)",1.20109189189189,2961.19938821243,1887.25544002363,4500.45408257431
"ogl(plate)",1.21134054054054,2958.12011586098,1884.91161746591,4496.74273647772
"ogl(plate)",1.22158918918919,2954.74932748876,1881.94233937897,4493.16050896234
"ogl(plate)",1.23183783783784,2951.99150579968,1879.08173720222,4489.68828540861
"ogl(plate)",1.24208648648649,2948.81081048239,1876.34368036911,4485.97318951007
"ogl(plate)",1.25233513513514,2946.03800474704,1873.70729626659,4482.07244546198
"ogl(plate)",1.26258378378378,2943.1403528423,1871.15883230237,4478.30985135469
"ogl(plate)",1.27283243243243,2940.61809823719,1868.671779133,4474.67945297504
"ogl(plate)",1.28308108108108,2938.19181723039,1866.27215296519,4471.17559773865
"ogl(plate)",1.29332972972973,2935.59482330145,1863.95621918376,4467.79291716715
"ogl(plate)",1.30357837837838,2933.26671726745,1861.74259466643,4464.52631051151
"ogl(plate)",1.31382702702703,2931.28559437898,1859.61338908993,4461.37092943842
"ogl(plate)",1.32407567567568,2928.70737862472,1857.60672082727,4458.32216370286
"ogl(plate)",1.33432432432432,2926.67188626618,1856.24869073802,4455.74337125393
"ogl(plate)",1.34457297297297,2924.18388112346,1854.93883178018,4453.40001652155
"ogl(plate)",1.35482162162162,2922.06748130877,1853.42813747355,4451.13585867146
"ogl(plate)",1.36507027027027,2920.0732829783,1851.18784983539,4449.11308768974
"ogl(plate)",1.37531891891892,2918.22599558483,1849.52773288109,4447.56876513244
"ogl(plate)",1.38556756756757,2916.04390758121,1847.39941153821,4446.07634568863
"ogl(plate)",1.39581621621622,2913.79139539384,1845.31320949427,4444.63288333078
"ogl(plate)",1.40606486486486,2911.80774429258,1843.30210285473,4443.23546787887
"ogl(plate)",1.41631351351351,2910.11967924916,1841.9965293167,4441.88400530529
"ogl(plate)",1.42656216216216,2908.3286272387,1840.84257505427,4440.57666820645
"ogl(plate)",1.43681081081081,2906.60801100949,1839.67345707699,4439.31169840128
"ogl(plate)",1.44705945945946,2904.91322663265,1838.74617594358,4438.08484407873
"ogl(plate)",1.45730810810811,2903.28467188884,1837.84882072584,4435.88778393317
"ogl(plate)",1.46755675675676,2901.71818602054,1836.91326746976,4433.35305944333
"ogl(plate)",1.47780540540541,2900.19298997258,1835.66405263191,4430.89284042459
"ogl(plate)",1.48805405405405,2898.69228006707,1834.45254603424,4429.19040903349
"ogl(plate)",1.4983027027027,2897.20555248188,1833.25039875587,4428.22527823678
"ogl(plate)",1.50855135135135,2895.65791842844,1831.99209056162,4427.29032839845
"ogl(plate)",1.5188,2894.11075922036,1830.77500558097,4426.3844201811
"ogl(plate)",1.52904864864865,2892.89287998676,1829.56893267613,4425.14638637382
"ogl(plate)",1.5392972972973,2891.74227669864,1828.4867543951,4423.71563529488
"ogl(plate)",1.54954594594595,2890.66595078469,1827.81442056288,4422.3159684393
"ogl(plate)",1.55979459459459,2889.58592465649,1826.95900367348,4420.95674513356
"ogl(plate)",1.57004324324324,2888.55026290736,1826.00154122967,4419.63654253078
"ogl(plate)",1.58029189189189,2887.54447126847,1825.07130308556,4418.35399666842
"ogl(plate)",1.59054054054054,2886.40811138465,1823.78833293109,4417.10779967078
"ogl(plate)",1.60078918918919,2885.39298509177,1822.53954966349,4415.89669710132
"ogl(plate)",1.61103783783784,2884.506774268,1821.32571109554,4414.71490881117
"ogl(plate)",1.62128648648649,2883.58018434439,1820.24056891074,4413.56149613275
"ogl(plate)",1.63153513513514,2882.68290029082,1819.33521996472,4412.43994168507
"ogl(plate)",1.64178378378378,2881.82508752204,1818.45464494543,4411.34917366243
"ogl(plate)",1.65203243243243,2881.08102309144,1817.608923031,4410.27531679941
"ogl(plate)",1.66228108108108,2880.43989014763,1816.78636711253,4408.98237641228
"ogl(plate)",1.67252972972973,2879.81658709407,1815.98592036897,4407.72338697029
"ogl(plate)",1.68277837837838,2879.210513291,1815.38302128901,4406.4972571278
"ogl(plate)",1.69302702702703,2878.58665728521,1814.80343920528,4405.56142392908
"ogl(plate)",1.70327567567568,2877.93006529976,1814.23964064199,4404.75575149567
"ogl(plate)",1.71352432432432,2877.23053855509,1813.6911046595,4403.97165990638
"ogl(plate)",1.72377297297297,2876.54085076415,1813.15733048315,4403.20844718943
"ogl(plate)",1.73402162162162,2875.6676594426,1812.63783660907,4402.46543818888
"ogl(plate)",1.74427027027027,2874.81698862963,1812.13215995462,4401.74198338993
"ogl(plate)",1.75451891891892,2874.04706508743,1811.63985505093,4401.03745780217
"ogl(plate)",1.76476756756757,2873.24484862654,1811.16049327537,4400.35125989759
"ogl(plate)",1.77501621621622,2872.52932975002,1810.6936621216,4399.62705009249
"ogl(plate)",1.78526486486486,2871.91690013163,1810.23930343436,4398.88303570837
"ogl(plate)",1.79551351351351,2871.35175822981,1809.79773249306,4398.15773156968
"ogl(plate)",1.80576216216216,2870.82907073167,1809.27505636872,4397.45056437875
"ogl(plate)",1.81601081081081,2870.32945327822,1808.61563448085,4396.76098151773
"ogl(plate)",1.82625945945946,2869.75380947668,1807.97218047166,4396.08845019162
"ogl(plate)",1.83650810810811,2869.13481949059,1807.3442213223,4395.43245661131
"ogl(plate)",1.84675675675676,2868.68468297881,1806.73130055581,4394.79250521462
"ogl(plate)",1.85700540540541,2868.24824687565,1806.13297757115,4394.16811792341
"ogl(plate)",1.86725405405405,2867.77508637921,1805.55057090879,4393.55883343479
"ogl(plate)",1.8775027027027,2867.31336331224,1804.98413671615,4392.96420654473
"ogl(plate)",1.88775135135135,2866.86321393143,1804.4309807578,4392.38380750253
"ogl(plate)",1.898,2866.42382346385,1803.89072219498,4391.81722139442
"ogl(plate)",1.90824864864865,2865.99503079995,1803.49733741669,4391.26404755493
"ogl(plate)",1.9184972972973,2865.57652544209,1803.23859267065,4390.72084326307
"ogl(plate)",1.92874594594595,2865.16800758053,1802.98618897759,4390.18952830931
"ogl(plate)",1.93899459459459,2864.76918767131,1802.74549969379,4389.6705838177
"ogl(plate)",1.94924324324324,2864.37978603299,1802.51191231561,4389.163658663
"ogl(plate)",1.95949189189189,2863.96973864167,1802.28397907177,4388.66841345875
"ogl(plate)",1.96974054054054,2863.62816586018,1802.06153459641,4388.1845201063
"ogl(plate)",1.97998918918919,2863.26543389053,1801.84441918518,4387.71166136319
"ogl(plate)",1.99023783783784,2862.91109263221,1801.63247857336,4387.24953043032
"ogl(plate)",2.00048648648649,2862.56490626219,1801.42556372392,4386.79783055668
"ogl(plate)",2.01073513513513,2862.18976789592,1801.2235306248,4386.35627466114
"ogl(plate)",2.02098378378378,2861.80574604897,1800.96087544097,4385.92458497017
"ogl(plate)",2.03123243243243,2861.4301955858,1800.63329475192,4385.50249267093
"ogl(plate)",2.04148108108108,2861.06288825228,1800.31300073156,4385.08973757897
"ogl(plate)",2.05172972972973,2860.70360304786,1799.99979592902,4384.68606781983
"ogl(plate)",2.06197837837838,2860.35212596038,1799.73096053591,4384.29123952389
"ogl(plate)",2.07222702702703,2860.0082497118,1799.56223579872,4383.90501653389
"ogl(plate)",2.08247567567568,2859.67177351435,1799.39733400112,4383.52717012449
"ogl(plate)",2.09272432432432,2859.34250283672,1799.23615034007,4383.12074788007
"ogl(plate)",2.10297297297297,2859.03829099043,1799.07858337926,4382.70511884637
"ogl(plate)",2.11322162162162,2858.75840643191,1798.92453492516,4382.29827912161
"ogl(plate)",2.12347027027027,2858.48449841779,1798.77390990841,4381.90000156181
"ogl(plate)",2.13371891891892,2858.21641138885,1798.61095865916,4381.51006594957
"ogl(plate)",2.14396756756757,2857.95399455494,1798.37185459763,4381.12825875091
"ogl(plate)",2.15421621621622,2857.69710172694,1798.13847321179,4380.75437288183
"ogl(plate)",2.16446486486486,2857.44559115536,1797.90994958193,4380.38820748398
"ogl(plate)",2.17471351351351,2857.19932537533,1797.68616030977,4380.02956770929
"ogl(plate)",2.18496216216216,2856.95817105773,1797.46698569237,4379.67826451285
"ogl(plate)",2.19521081081081,2856.72199886611,1797.25230959493,4379.33411445403
"ogl(plate)",2.20545945945946,2856.49068331928,1797.04201932834,4378.99693950515
"ogl(plate)",2.21570810810811,2856.26410265913,1796.81498439888,4378.66656686765
"ogl(plate)",2.22595675675676,2856.04213872368,1796.54173589869,4378.34282879523
"ogl(plate)",2.2362054054054,2855.8256273341,1796.27387424417,4378.02556242381
"ogl(plate)",2.24645405405405,2855.65316850792,1796.01126927666,4377.71460960789
"ogl(plate)",2.2567027027027,2855.48426217055,1795.805090676,4377.40981676324
"ogl(plate)",2.26695135135135,2855.31881949553,1795.66895408204,4377.11103471532
"ogl(plate)",2.2772,2855.15675426508,1795.53639654731,4376.81811855359
"ogl(plate)",2.28744864864865,2854.99798278227,1795.40650879861,4376.53092749114
"ogl(plate)",2.2976972972973,2854.84242378642,1795.27922546324,4376.24932472957
"ogl(plate)",2.30794594594595,2854.68999837178,1795.15448305074,4375.9731773289
"ogl(plate)",2.31819459459459,2854.54062990915,1795.00320458788,4375.70235608226
"ogl(plate)",2.32844324324324,2854.39700209459,1794.89078312439,4375.43673539513
"ogl(plate)",2.33869189189189,2854.27215012387,1794.78057031513,4375.17619316914
"ogl(plate)",2.34894054054054,2854.14979488018,1794.67251337328,4374.92061068989
"ogl(plate)",2.35918918918919,2854.02094580586,1794.5610027825,4374.66987251903
"ogl(plate)",2.36943783783784,2853.87559054933,1794.44898274856,4374.42386639013
"ogl(plate)",2.37968648648649,2853.73306364839,1794.33913034386,4374.18248310826
"ogl(plate)",2.38993513513513,2853.59329822819,1794.23139455785,4373.94561645331
"ogl(plate)",2.40018378378378,2853.45622927259,1794.12572579191,4373.71316308656
"ogl(plate)",2.41043243243243,2853.32226732982,1794.02207581453,4373.48502246073
"ogl(plate)",2.42068108108108,2853.19970417803,1793.92039771795,4373.2610967331
"ogl(plate)",2.43092972972973,2853.07948562829,1793.82064587649,4373.04129068176
"ogl(plate)",2.44117837837838,2852.96155721957,1793.72277590626,4372.8255116247
"ogl(plate)",2.45142702702703,2852.84586597718,1793.62674462637,4372.61366934184
"ogl(plate)",2.46167567567568,2852.6704416916,1793.53251002145,4372.40567599969
"ogl(plate)",2.47192432432432,2852.48717676261,1793.44003120555,4372.20144607862
"ogl(plate)",2.48217297297297,2852.31337593995,1793.34926838723,4372.02462857838
"ogl(plate)",2.49242162162162,2852.19051614291,1793.26018283591,4371.89610659946
"ogl(plate)",2.50267027027027,2852.06990523708,1793.17273684941,4371.76993067476
"ogl(plate)",2.51291891891892,2851.95149309984,1793.08689372254,4371.64604863388
"ogl(plate)",2.52316756756757,2851.83523092369,1793.00261771685,4371.52440967269
"ogl(plate)",2.53341621621622,2851.72107117664,1792.91987403134,4371.40496431219
"ogl(plate)",2.54366486486486,2851.60896756384,1792.83862877427,4371.28766435878
"ogl(plate)",2.55391351351351,2851.51775537469,1792.75884893581,4371.17246286585
"ogl(plate)",2.56416216216216,2851.43400104042,1792.68050236169,4371.05931409671
"ogl(plate)",2.57441081081081,2851.35176260366,1792.60355772776,4370.94817348873
"ogl(plate)",2.58465945945946,2851.27100674853,1792.52798451533,4370.83899761867
"ogl(plate)",2.59490810810811,2851.19170101954,1792.45375298737,4370.73174416922
"ogl(plate)",2.60515675675676,2851.09973174764,1792.38083416556,4370.62637189658
"ogl(plate)",2.6154054054054,2851.00479776207,1792.30919980799,4370.52284059918
"ogl(plate)",2.62565405405405,2850.89670371286,1792.23882238769,4370.42111108736
"ogl(plate)",2.6359027027027,2850.79047617378,1792.16967507183,4370.32114515412
"ogl(plate)",2.64615135135135,2850.68607584288,1792.10173170162,4370.22290554677
"ogl(plate)",2.6564,2850.5834643935,1792.03496677282,4370.12635593951
"ogl(plate)",2.66664864864865,2850.48260444646,1791.96935541697,4370.03146090695
"ogl(plate)",2.6768972972973,2850.37300672279,1791.90487338313,4369.93818589839
"ogl(plate)",2.68714594594595,2850.25840089987,1791.8414970203,4369.84649721304
"ogl(plate)",2.69739459459459,2850.14449170878,1791.77920326035,4369.75636197595
"ogl(plate)",2.70764324324324,2850.03492516641,1791.71796960151,4369.66774811474
"ogl(plate)",2.71789189189189,2849.94177090203,1791.65777409239,4369.58062433707
"ogl(plate)",2.72814054054054,2849.85017479833,1791.59859531653,4369.49496010882
"ogl(plate)",2.73838918918919,2849.76010507941,1791.54041237739,4369.41072563299
"ogl(plate)",2.74863783783784,2849.67153073301,1791.48320488389,4369.32789182919
"ogl(plate)",2.75888648648649,2849.58442148938,1791.42695293631,4369.24643031384
"ogl(plate)",2.76913513513513,2849.49870562149,1791.37163711271,4369.166313381
"ogl(plate)",2.77938378378378,2849.39636423102,1791.31723845575,4369.0875139837
"ogl(plate)",2.78963243243243,2849.29566327593,1791.2637384599,4369.01000571598
"ogl(plate)",2.79988108108108,2849.19657057748,1791.2111190591,4368.93376279537
"ogl(plate)",2.81012972972973,2849.09905470271,1791.15936261472,4368.85876004597
"ogl(plate)",2.82037837837838,2849.00308494454,1791.10845190396,4368.78497288208
"ogl(plate)",2.83062702702703,2848.90863130242,1791.05837010861,4368.7123772922
